MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,Weight,ValidStart,ValidEnd
20100406,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,4/6/2010,4/12/2010
20100330,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,3/30/2010,4/5/2010
20100323,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,3/23/2010,3/29/2010
20100316,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,3/16/2010,3/22/2010
20100309,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,3/9/2010,3/15/2010
20100302,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,3/2/2010,3/8/2010
20100223,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,2/23/2010,3/1/2010
20100216,6001,Alameda ,CA,66.13,33.87,0,0,0,0,33.87,2/16/2010,2/22/2010
20100209,6001,Alameda ,CA,65.67,34.33,0,0,0,0,34.33,2/9/2010,2/15/2010
20100202,6001,Alameda ,CA,65.67,34.33,0,0,0,0,34.33,2/2/2010,2/8/2010
20100126,6001,Alameda ,CA,65.23,34.77,0,0,0,0,34.77,1/26/2010,2/1/2010
20100119,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,1/19/2010,1/25/2010
20100112,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,1/12/2010,1/18/2010
20100105,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,1/5/2010,1/11/2010
20091229,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,12/29/2009,1/4/2010
20091222,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,12/22/2009,12/28/2009
20091215,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,12/15/2009,12/21/2009
20091208,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,12/8/2009,12/14/2009
20091201,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,12/1/2009,12/7/2009
20091124,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,11/24/2009,11/30/2009
20091117,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,11/17/2009,11/23/2009
20091110,6001,Alameda ,CA,0,65.88,34.12,0,0,0,134.12,11/10/2009,11/16/2009
20091103,6001,Alameda ,CA,0,67.98,32.02,0,0,0,132.02,11/3/2009,11/9/2009
20091027,6001,Alameda ,CA,0,67.98,32.02,0,0,0,132.02,10/27/2009,11/2/2009
20091020,6001,Alameda ,CA,0,67.98,32.02,0,0,0,132.02,10/20/2009,10/26/2009
20091013,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,10/13/2009,10/19/2009
20091006,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,10/6/2009,10/12/2009
20090929,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,9/29/2009,10/5/2009
20090922,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,9/22/2009,9/28/2009
20090915,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,9/15/2009,9/21/2009
20090908,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,9/8/2009,9/14/2009
20090901,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,9/1/2009,9/7/2009
20090825,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,8/25/2009,8/31/2009
20090818,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,8/18/2009,8/24/2009
20090811,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,8/11/2009,8/17/2009
20090804,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,8/4/2009,8/10/2009
20090728,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,7/28/2009,8/3/2009
20090721,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,7/21/2009,7/27/2009
20090714,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,7/14/2009,7/20/2009
20090707,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,7/7/2009,7/13/2009
20090630,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,6/30/2009,7/6/2009
20090623,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,6/23/2009,6/29/2009
20090616,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,6/16/2009,6/22/2009
20090609,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,6/9/2009,6/15/2009
20090602,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,6/2/2009,6/8/2009
20090526,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,5/26/2009,6/1/2009
20090519,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,5/19/2009,5/25/2009
20090512,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,5/12/2009,5/18/2009
20090505,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,5/5/2009,5/11/2009
20090428,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,4/28/2009,5/4/2009
20090421,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,4/21/2009,4/27/2009
20090414,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,4/14/2009,4/20/2009
20090407,6001,Alameda ,CA,0,0,62.32,37.68,0,0,237.68,4/7/2009,4/13/2009
20090331,6001,Alameda ,CA,0,0,100,0,0,0,200,3/31/2009,4/6/2009
20090324,6001,Alameda ,CA,0,0,100,0,0,0,200,3/24/2009,3/30/2009
20090317,6001,Alameda ,CA,0,0,100,0,0,0,200,3/17/2009,3/23/2009
20090310,6001,Alameda ,CA,0,0,100,0,0,0,200,3/10/2009,3/16/2009
20090303,6001,Alameda ,CA,0,0,2.11,97.89,0,0,297.89,3/3/2009,3/9/2009
20090224,6001,Alameda ,CA,0,0,2.11,97.89,0,0,297.89,2/24/2009,3/2/2009
20090217,6001,Alameda ,CA,0,0,2.11,97.89,0,0,297.89,2/17/2009,2/23/2009
20090210,6001,Alameda ,CA,0,0,0,100,0,0,300,2/10/2009,2/16/2009
20090203,6001,Alameda ,CA,0,0,0,100,0,0,300,2/3/2009,2/9/2009
20090127,6001,Alameda ,CA,0,0,48.1,51.9,0,0,251.9,1/27/2009,2/2/2009
20090120,6001,Alameda ,CA,0,0,48.1,51.9,0,0,251.9,1/20/2009,1/26/2009
20090113,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,1/13/2009,1/19/2009
20090106,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,1/6/2009,1/12/2009
20081230,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,12/30/2008,1/5/2009
20081223,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,12/23/2008,12/29/2008
20081216,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,12/16/2008,12/22/2008
20081209,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,12/9/2008,12/15/2008
20081202,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,12/2/2008,12/8/2008
20081125,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,11/25/2008,12/1/2008
20081118,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,11/18/2008,11/24/2008
20081111,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,11/11/2008,11/17/2008
20081104,6001,Alameda ,CA,0,0,48.12,51.88,0,0,251.88,11/4/2008,11/10/2008
20081028,6001,Alameda ,CA,0,0,0.19,99.81,0,0,299.81,10/28/2008,11/3/2008
20081021,6001,Alameda ,CA,0,0,0.33,99.67,0,0,299.67,10/21/2008,10/27/2008
20081014,6001,Alameda ,CA,0,0,0.28,99.72,0,0,299.72,10/14/2008,10/20/2008
20081007,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,10/7/2008,10/13/2008
20080930,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,9/30/2008,10/6/2008
20080923,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,9/23/2008,9/29/2008
20080916,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,9/16/2008,9/22/2008
20080909,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,9/9/2008,9/15/2008
20080902,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,9/2/2008,9/8/2008
20080826,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,8/26/2008,9/1/2008
20080819,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,8/19/2008,8/25/2008
20080812,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,8/12/2008,8/18/2008
20080805,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,8/5/2008,8/11/2008
20080729,6001,Alameda ,CA,0,0,0.2,99.8,0,0,299.8,7/29/2008,8/4/2008
20080722,6001,Alameda ,CA,0,0,100,0,0,0,200,7/22/2008,7/28/2008
20080715,6001,Alameda ,CA,0,0,100,0,0,0,200,7/15/2008,7/21/2008
20080708,6001,Alameda ,CA,0,0,100,0,0,0,200,7/8/2008,7/14/2008
20080701,6001,Alameda ,CA,0,0,100,0,0,0,200,7/1/2008,7/7/2008
20080624,6001,Alameda ,CA,0,0,100,0,0,0,200,6/24/2008,6/30/2008
20080617,6001,Alameda ,CA,0,0,100,0,0,0,200,6/17/2008,6/23/2008
20080610,6001,Alameda ,CA,0,0,100,0,0,0,200,6/10/2008,6/16/2008
20080603,6001,Alameda ,CA,0,0,100,0,0,0,200,6/3/2008,6/9/2008
20080527,6001,Alameda ,CA,0,100,0,0,0,0,100,5/27/2008,6/2/2008
20080520,6001,Alameda ,CA,0,100,0,0,0,0,100,5/20/2008,5/26/2008
20080513,6001,Alameda ,CA,0,100,0,0,0,0,100,5/13/2008,5/19/2008
20080506,6001,Alameda ,CA,0,100,0,0,0,0,100,5/6/2008,5/12/2008
20080429,6001,Alameda ,CA,0,100,0,0,0,0,100,4/29/2008,5/5/2008
20080422,6001,Alameda ,CA,100,0,0,0,0,0,0,4/22/2008,4/28/2008
20080415,6001,Alameda ,CA,100,0,0,0,0,0,0,4/15/2008,4/21/2008
20080408,6001,Alameda ,CA,100,0,0,0,0,0,0,4/8/2008,4/14/2008
20080401,6001,Alameda ,CA,100,0,0,0,0,0,0,4/1/2008,4/7/2008
20080325,6001,Alameda ,CA,100,0,0,0,0,0,0,3/25/2008,3/31/2008
20080318,6001,Alameda ,CA,100,0,0,0,0,0,0,3/18/2008,3/24/2008
20080311,6001,Alameda ,CA,100,0,0,0,0,0,0,3/11/2008,3/17/2008
20080304,6001,Alameda ,CA,100,0,0,0,0,0,0,3/4/2008,3/10/2008
20080226,6001,Alameda ,CA,100,0,0,0,0,0,0,2/26/2008,3/3/2008
20080219,6001,Alameda ,CA,65.37,34.63,0,0,0,0,34.63,2/19/2008,2/25/2008
20080212,6001,Alameda ,CA,65.37,34.63,0,0,0,0,34.63,2/12/2008,2/18/2008
20080205,6001,Alameda ,CA,65.37,34.63,0,0,0,0,34.63,2/5/2008,2/11/2008
20080129,6001,Alameda ,CA,65.37,34.63,0,0,0,0,34.63,1/29/2008,2/4/2008
20080122,6001,Alameda ,CA,0,84.68,15.32,0,0,0,115.32,1/22/2008,1/28/2008
20080115,6001,Alameda ,CA,0,85.84,14.16,0,0,0,114.16,1/15/2008,1/21/2008
20080108,6001,Alameda ,CA,0,85.84,14.16,0,0,0,114.16,1/8/2008,1/14/2008
20080101,6001,Alameda ,CA,0,0,100,0,0,0,200,1/1/2008,1/7/2008
20071225,6001,Alameda ,CA,0,0,100,0,0,0,200,12/25/2007,12/31/2007
20071218,6001,Alameda ,CA,0,0,100,0,0,0,200,12/18/2007,12/24/2007
20071211,6001,Alameda ,CA,0,0,100,0,0,0,200,12/11/2007,12/17/2007
20071204,6001,Alameda ,CA,0,0,100,0,0,0,200,12/4/2007,12/10/2007
20071127,6001,Alameda ,CA,0,0,100,0,0,0,200,11/27/2007,12/3/2007
20071120,6001,Alameda ,CA,0,0,100,0,0,0,200,11/20/2007,11/26/2007
20071113,6001,Alameda ,CA,0,0,100,0,0,0,200,11/13/2007,11/19/2007
20071106,6001,Alameda ,CA,0,0,100,0,0,0,200,11/6/2007,11/12/2007
20071030,6001,Alameda ,CA,0,0,100,0,0,0,200,10/30/2007,11/5/2007
20071023,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,10/23/2007,10/29/2007
20071016,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,10/16/2007,10/22/2007
20071009,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,10/9/2007,10/15/2007
20071002,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,10/2/2007,10/8/2007
20070925,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,9/25/2007,10/1/2007
20070918,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,9/18/2007,9/24/2007
20070911,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,9/11/2007,9/17/2007
20070904,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,9/4/2007,9/10/2007
20070828,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,8/28/2007,9/3/2007
20070821,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,8/21/2007,8/27/2007
20070814,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,8/14/2007,8/20/2007
20070807,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,8/7/2007,8/13/2007
20070731,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,7/31/2007,8/6/2007
20070724,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,7/24/2007,7/30/2007
20070717,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,7/17/2007,7/23/2007
20070710,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,7/10/2007,7/16/2007
20070703,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,7/3/2007,7/9/2007
20070626,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,6/26/2007,7/2/2007
20070619,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,6/19/2007,6/25/2007
20070612,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,6/12/2007,6/18/2007
20070605,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,6/5/2007,6/11/2007
20070529,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,5/29/2007,6/4/2007
20070522,6001,Alameda ,CA,0,0,37.78,62.22,0,0,262.22,5/22/2007,5/28/2007
20070515,6001,Alameda ,CA,0,0,100,0,0,0,200,5/15/2007,5/21/2007
20070508,6001,Alameda ,CA,0,0,100,0,0,0,200,5/8/2007,5/14/2007
20070501,6001,Alameda ,CA,0,0,100,0,0,0,200,5/1/2007,5/7/2007
20070424,6001,Alameda ,CA,0,0,100,0,0,0,200,4/24/2007,4/30/2007
20070417,6001,Alameda ,CA,0,0,100,0,0,0,200,4/17/2007,4/23/2007
20070410,6001,Alameda ,CA,0,17.21,82.79,0,0,0,182.79,4/10/2007,4/16/2007
20070403,6001,Alameda ,CA,0,100,0,0,0,0,100,4/3/2007,4/9/2007
20070327,6001,Alameda ,CA,0,100,0,0,0,0,100,3/27/2007,4/2/2007
20070320,6001,Alameda ,CA,14.34,85.66,0,0,0,0,85.66,3/20/2007,3/26/2007
20070313,6001,Alameda ,CA,11.42,88.58,0,0,0,0,88.58,3/13/2007,3/19/2007
20070306,6001,Alameda ,CA,11.42,88.58,0,0,0,0,88.58,3/6/2007,3/12/2007
20070227,6001,Alameda ,CA,11.42,88.58,0,0,0,0,88.58,2/27/2007,3/5/2007
20070220,6001,Alameda ,CA,19.91,80.09,0,0,0,0,80.09,2/20/2007,2/26/2007
20070213,6001,Alameda ,CA,19.91,80.09,0,0,0,0,80.09,2/13/2007,2/19/2007
20070206,6001,Alameda ,CA,0,100,0,0,0,0,100,2/6/2007,2/12/2007
20070130,6001,Alameda ,CA,0,100,0,0,0,0,100,1/30/2007,2/5/2007
20070123,6001,Alameda ,CA,0,100,0,0,0,0,100,1/23/2007,1/29/2007
20070116,6001,Alameda ,CA,100,0,0,0,0,0,0,1/16/2007,1/22/2007
20070109,6001,Alameda ,CA,100,0,0,0,0,0,0,1/9/2007,1/15/2007
20070102,6001,Alameda ,CA,100,0,0,0,0,0,0,1/2/2007,1/8/2007
20061226,6001,Alameda ,CA,100,0,0,0,0,0,0,12/26/2006,1/1/2007
20061219,6001,Alameda ,CA,100,0,0,0,0,0,0,12/19/2006,12/25/2006
20061212,6001,Alameda ,CA,100,0,0,0,0,0,0,12/12/2006,12/18/2006
20061205,6001,Alameda ,CA,100,0,0,0,0,0,0,12/5/2006,12/11/2006
20061128,6001,Alameda ,CA,100,0,0,0,0,0,0,11/28/2006,12/4/2006
20061121,6001,Alameda ,CA,100,0,0,0,0,0,0,11/21/2006,11/27/2006
20061114,6001,Alameda ,CA,100,0,0,0,0,0,0,11/14/2006,11/20/2006
20061107,6001,Alameda ,CA,100,0,0,0,0,0,0,11/7/2006,11/13/2006
20061031,6001,Alameda ,CA,100,0,0,0,0,0,0,10/31/2006,11/6/2006
20061024,6001,Alameda ,CA,100,0,0,0,0,0,0,10/24/2006,10/30/2006
20061017,6001,Alameda ,CA,100,0,0,0,0,0,0,10/17/2006,10/23/2006
20061010,6001,Alameda ,CA,100,0,0,0,0,0,0,10/10/2006,10/16/2006
20061003,6001,Alameda ,CA,100,0,0,0,0,0,0,10/3/2006,10/9/2006
20060926,6001,Alameda ,CA,100,0,0,0,0,0,0,9/26/2006,10/2/2006
20060919,6001,Alameda ,CA,100,0,0,0,0,0,0,9/19/2006,9/25/2006
20060912,6001,Alameda ,CA,100,0,0,0,0,0,0,9/12/2006,9/18/2006
20060905,6001,Alameda ,CA,100,0,0,0,0,0,0,9/5/2006,9/11/2006
20060829,6001,Alameda ,CA,100,0,0,0,0,0,0,8/29/2006,9/4/2006
20060822,6001,Alameda ,CA,100,0,0,0,0,0,0,8/22/2006,8/28/2006
20060815,6001,Alameda ,CA,100,0,0,0,0,0,0,8/15/2006,8/21/2006
20060808,6001,Alameda ,CA,100,0,0,0,0,0,0,8/8/2006,8/14/2006
20060801,6001,Alameda ,CA,100,0,0,0,0,0,0,8/1/2006,8/7/2006
20060725,6001,Alameda ,CA,100,0,0,0,0,0,0,7/25/2006,7/31/2006
20060718,6001,Alameda ,CA,100,0,0,0,0,0,0,7/18/2006,7/24/2006
20060711,6001,Alameda ,CA,100,0,0,0,0,0,0,7/11/2006,7/17/2006
20060704,6001,Alameda ,CA,100,0,0,0,0,0,0,7/4/2006,7/10/2006
20060627,6001,Alameda ,CA,100,0,0,0,0,0,0,6/27/2006,7/3/2006
20060620,6001,Alameda ,CA,100,0,0,0,0,0,0,6/20/2006,6/26/2006
20060613,6001,Alameda ,CA,100,0,0,0,0,0,0,6/13/2006,6/19/2006
20060606,6001,Alameda ,CA,100,0,0,0,0,0,0,6/6/2006,6/12/2006
20060530,6001,Alameda ,CA,100,0,0,0,0,0,0,5/30/2006,6/5/2006
20060523,6001,Alameda ,CA,100,0,0,0,0,0,0,5/23/2006,5/29/2006
20060516,6001,Alameda ,CA,100,0,0,0,0,0,0,5/16/2006,5/22/2006
20060509,6001,Alameda ,CA,100,0,0,0,0,0,0,5/9/2006,5/15/2006
20060502,6001,Alameda ,CA,100,0,0,0,0,0,0,5/2/2006,5/8/2006
20060425,6001,Alameda ,CA,100,0,0,0,0,0,0,4/25/2006,5/1/2006
20060418,6001,Alameda ,CA,100,0,0,0,0,0,0,4/18/2006,4/24/2006
20060411,6001,Alameda ,CA,100,0,0,0,0,0,0,4/11/2006,4/17/2006
20060404,6001,Alameda ,CA,100,0,0,0,0,0,0,4/4/2006,4/10/2006
20060328,6001,Alameda ,CA,100,0,0,0,0,0,0,3/28/2006,4/3/2006
20060321,6001,Alameda ,CA,100,0,0,0,0,0,0,3/21/2006,3/27/2006
20060314,6001,Alameda ,CA,100,0,0,0,0,0,0,3/14/2006,3/20/2006
20060307,6001,Alameda ,CA,100,0,0,0,0,0,0,3/7/2006,3/13/2006
20060228,6001,Alameda ,CA,100,0,0,0,0,0,0,2/28/2006,3/6/2006
20060221,6001,Alameda ,CA,100,0,0,0,0,0,0,2/21/2006,2/27/2006
20060214,6001,Alameda ,CA,100,0,0,0,0,0,0,2/14/2006,2/20/2006
20060207,6001,Alameda ,CA,100,0,0,0,0,0,0,2/7/2006,2/13/2006
20060131,6001,Alameda ,CA,100,0,0,0,0,0,0,1/31/2006,2/6/2006
20060124,6001,Alameda ,CA,100,0,0,0,0,0,0,1/24/2006,1/30/2006
20060117,6001,Alameda ,CA,100,0,0,0,0,0,0,1/17/2006,1/23/2006
20060110,6001,Alameda ,CA,100,0,0,0,0,0,0,1/10/2006,1/16/2006
20060103,6001,Alameda ,CA,100,0,0,0,0,0,0,1/3/2006,1/9/2006
20051227,6001,Alameda ,CA,100,0,0,0,0,0,0,12/27/2005,1/2/2006
20051220,6001,Alameda ,CA,100,0,0,0,0,0,0,12/20/2005,12/26/2005
20051213,6001,Alameda ,CA,100,0,0,0,0,0,0,12/13/2005,12/19/2005
20051206,6001,Alameda ,CA,100,0,0,0,0,0,0,12/6/2005,12/12/2005
20051129,6001,Alameda ,CA,14.09,85.91,0,0,0,0,85.91,11/29/2005,12/5/2005
20051122,6001,Alameda ,CA,100,0,0,0,0,0,0,11/22/2005,11/28/2005
20051115,6001,Alameda ,CA,100,0,0,0,0,0,0,11/15/2005,11/21/2005
20051108,6001,Alameda ,CA,100,0,0,0,0,0,0,11/8/2005,11/14/2005
20051101,6001,Alameda ,CA,100,0,0,0,0,0,0,11/1/2005,11/7/2005
20051025,6001,Alameda ,CA,100,0,0,0,0,0,0,10/25/2005,10/31/2005
20051018,6001,Alameda ,CA,100,0,0,0,0,0,0,10/18/2005,10/24/2005
20051011,6001,Alameda ,CA,100,0,0,0,0,0,0,10/11/2005,10/17/2005
20051004,6001,Alameda ,CA,100,0,0,0,0,0,0,10/4/2005,10/10/2005
20050927,6001,Alameda ,CA,100,0,0,0,0,0,0,9/27/2005,10/3/2005
20050920,6001,Alameda ,CA,100,0,0,0,0,0,0,9/20/2005,9/26/2005
20050913,6001,Alameda ,CA,100,0,0,0,0,0,0,9/13/2005,9/19/2005
20050906,6001,Alameda ,CA,100,0,0,0,0,0,0,9/6/2005,9/12/2005
20050830,6001,Alameda ,CA,100,0,0,0,0,0,0,8/30/2005,9/5/2005
20050823,6001,Alameda ,CA,100,0,0,0,0,0,0,8/23/2005,8/29/2005
20050816,6001,Alameda ,CA,100,0,0,0,0,0,0,8/16/2005,8/22/2005
20050809,6001,Alameda ,CA,100,0,0,0,0,0,0,8/9/2005,8/15/2005
20050802,6001,Alameda ,CA,100,0,0,0,0,0,0,8/2/2005,8/8/2005
20050726,6001,Alameda ,CA,100,0,0,0,0,0,0,7/26/2005,8/1/2005
20050719,6001,Alameda ,CA,100,0,0,0,0,0,0,7/19/2005,7/25/2005
20050712,6001,Alameda ,CA,100,0,0,0,0,0,0,7/12/2005,7/18/2005
20050705,6001,Alameda ,CA,100,0,0,0,0,0,0,7/5/2005,7/11/2005
20050628,6001,Alameda ,CA,100,0,0,0,0,0,0,6/28/2005,7/4/2005
20050621,6001,Alameda ,CA,100,0,0,0,0,0,0,6/21/2005,6/27/2005
20050614,6001,Alameda ,CA,100,0,0,0,0,0,0,6/14/2005,6/20/2005
20050607,6001,Alameda ,CA,100,0,0,0,0,0,0,6/7/2005,6/13/2005
20050531,6001,Alameda ,CA,100,0,0,0,0,0,0,5/31/2005,6/6/2005
20050524,6001,Alameda ,CA,100,0,0,0,0,0,0,5/24/2005,5/30/2005
20050517,6001,Alameda ,CA,100,0,0,0,0,0,0,5/17/2005,5/23/2005
20050510,6001,Alameda ,CA,100,0,0,0,0,0,0,5/10/2005,5/16/2005
20050503,6001,Alameda ,CA,100,0,0,0,0,0,0,5/3/2005,5/9/2005
20050426,6001,Alameda ,CA,100,0,0,0,0,0,0,4/26/2005,5/2/2005
20050419,6001,Alameda ,CA,100,0,0,0,0,0,0,4/19/2005,4/25/2005
20050412,6001,Alameda ,CA,100,0,0,0,0,0,0,4/12/2005,4/18/2005
20050405,6001,Alameda ,CA,100,0,0,0,0,0,0,4/5/2005,4/11/2005
20050329,6001,Alameda ,CA,100,0,0,0,0,0,0,3/29/2005,4/4/2005
20050322,6001,Alameda ,CA,100,0,0,0,0,0,0,3/22/2005,3/28/2005
20050315,6001,Alameda ,CA,100,0,0,0,0,0,0,3/15/2005,3/21/2005
20050308,6001,Alameda ,CA,100,0,0,0,0,0,0,3/8/2005,3/14/2005
20050301,6001,Alameda ,CA,100,0,0,0,0,0,0,3/1/2005,3/7/2005
20050222,6001,Alameda ,CA,100,0,0,0,0,0,0,2/22/2005,2/28/2005
20050215,6001,Alameda ,CA,100,0,0,0,0,0,0,2/15/2005,2/21/2005
20050208,6001,Alameda ,CA,100,0,0,0,0,0,0,2/8/2005,2/14/2005
20050201,6001,Alameda ,CA,100,0,0,0,0,0,0,2/1/2005,2/7/2005
20050125,6001,Alameda ,CA,100,0,0,0,0,0,0,1/25/2005,1/31/2005
20050118,6001,Alameda ,CA,100,0,0,0,0,0,0,1/18/2005,1/24/2005
20050111,6001,Alameda ,CA,100,0,0,0,0,0,0,1/11/2005,1/17/2005
20050104,6001,Alameda ,CA,100,0,0,0,0,0,0,1/4/2005,1/10/2005
20041228,6001,Alameda ,CA,100,0,0,0,0,0,0,12/28/2004,1/3/2005
20041221,6001,Alameda ,CA,100,0,0,0,0,0,0,12/21/2004,12/27/2004
20041214,6001,Alameda ,CA,100,0,0,0,0,0,0,12/14/2004,12/20/2004
20041207,6001,Alameda ,CA,100,0,0,0,0,0,0,12/7/2004,12/13/2004
20041130,6001,Alameda ,CA,100,0,0,0,0,0,0,11/30/2004,12/6/2004
20041123,6001,Alameda ,CA,99.94,0.06,0,0,0,0,0.06,11/23/2004,11/29/2004
20041116,6001,Alameda ,CA,99.94,0.06,0,0,0,0,0.06,11/16/2004,11/22/2004
20041109,6001,Alameda ,CA,99.85,0.15,0,0,0,0,0.15,11/9/2004,11/15/2004
20041102,6001,Alameda ,CA,99.85,0.15,0,0,0,0,0.15,11/2/2004,11/8/2004
20041026,6001,Alameda ,CA,99.9,0.1,0,0,0,0,0.1,10/26/2004,11/1/2004
20041019,6001,Alameda ,CA,0,100,0,0,0,0,100,10/19/2004,10/25/2004
20041012,6001,Alameda ,CA,0,100,0,0,0,0,100,10/12/2004,10/18/2004
20041005,6001,Alameda ,CA,0,100,0,0,0,0,100,10/5/2004,10/11/2004
20040928,6001,Alameda ,CA,0,100,0,0,0,0,100,9/28/2004,10/4/2004
20040921,6001,Alameda ,CA,0,100,0,0,0,0,100,9/21/2004,9/27/2004
20040914,6001,Alameda ,CA,0,100,0,0,0,0,100,9/14/2004,9/20/2004
20040907,6001,Alameda ,CA,0,100,0,0,0,0,100,9/7/2004,9/13/2004
20040831,6001,Alameda ,CA,0,100,0,0,0,0,100,8/31/2004,9/6/2004
20040824,6001,Alameda ,CA,36.59,63.41,0,0,0,0,63.41,8/24/2004,8/30/2004
20040817,6001,Alameda ,CA,36.59,63.41,0,0,0,0,63.41,8/17/2004,8/23/2004
20040810,6001,Alameda ,CA,36.59,63.41,0,0,0,0,63.41,8/10/2004,8/16/2004
20040803,6001,Alameda ,CA,69.02,30.98,0,0,0,0,30.98,8/3/2004,8/9/2004
20040727,6001,Alameda ,CA,58.42,41.58,0,0,0,0,41.58,7/27/2004,8/2/2004
20040720,6001,Alameda ,CA,58.42,41.58,0,0,0,0,41.58,7/20/2004,7/26/2004
